Series;Time;Value
Ret_Bot;2018-07-28T01:10:00+03:00;-103.52907283464587
Ret_Bot;2018-07-28T01:20:00+03:00;-103.5315522682446
Ret_Bot;2018-07-28T01:30:00+03:00;-103.5386686390533
Ret_Bot;2018-07-28T01:40:00+03:00;-103.55313412228783
Ret_Bot;2018-07-28T01:50:00+03:00;-103.49771850393688
Ret_Bot;2018-07-28T02:00:00+03:00;-103.41196055226838
Ret_Bot;2018-07-28T02:10:00+03:00;-103.34286982248508
Ret_Bot;2018-07-28T02:20:00+03:00;-103.25791913214982
Ret_Bot;2018-07-28T02:30:00+03:00;-103.32839447731754
Ret_Bot;2018-07-28T02:40:00+03:00;-103.4602011834322
Ret_Bot;2018-07-28T02:50:00+03:00;-103.52407100591718
Ret_Bot;2018-07-28T03:00:00+03:00;-103.54287573964503
Ret_Bot;2018-07-28T03:10:00+03:00;-103.54207100591724
Ret_Bot;2018-07-28T03:20:00+03:00;-103.53931102362166
Ret_Bot;2018-07-28T03:30:00+03:00;-103.5449347826086
Ret_Bot;2018-07-28T03:40:00+03:00;-103.54695463510843
Ret_Bot;2018-07-28T03:50:00+03:00;-103.53558661417357
Ret_Bot;2018-07-28T04:00:00+03:00;-103.52796844181438
Ret_Bot;2018-07-28T04:10:00+03:00;-103.45897435897454
